"972214555991576577","Fri Mar 09 20:56:27  2018",539,2267,"It's the @WSJ's announcement...not mine. I feel like Huck Finn listening to his own eulogy."
"971158256105160710","Tue Mar 06 22:59:06  2018",728,3866,"Gary Cohn deserves credit for serving his country in a first class way. I’m sure I join many others who are disappointed to see him leave."
"956957994079653890","Fri Jan 26 18:32:19  2018",312,1467,"Give Trump credit for campaigning where there are no electoral votes. His message at #Davos: promoting America's… https:\/\/t.co\/IqFiPskD05"
"955588343601008640","Mon Jan 22 23:49:49  2018",337,1201,"Great meeting today with international CEOs hosted by Pres. @EmmanuelMacron in Versailles. He and his team engaged… https:\/\/t.co\/YHvDTWk4ZP"
"951897560637198337","Fri Jan 12 19:23:58  2018",3093,12794,"View from our building today reminds me that despite all the sh*t, American values will shine through. https:\/\/t.co\/b3f6W80XX9"
"951642081352658945","Fri Jan 12 02:28:47  2018",144,831,"Hearing bipartisan support forming on #DACA. The country and the kids need it, deserve it. Hope it's not just a dream..."
"947156562040279040","Sat Dec 30 17:24:56  2017",504,1731,"Important read. New Yorkers willingly accept the necessary costs that attach to the benefits of our city life. But… https:\/\/t.co\/LFzy1bc5tu"
"942505398837407744","Sun Dec 17 21:22:52  2017",749,1674,"#Brexit decision belongs to UK citizens, and I'm not one. But GS built its Euro biz in the UK on certain assumption… https:\/\/t.co\/5HknBFb23q"
"941032096197353473","Wed Dec 13 19:48:29  2017",459,3427,"And they say I don’t know jack! https:\/\/t.co\/RkKgJdjnb0"
"932666974290706433","Mon Nov 20 17:48:29  2017",175,1075,"I'm using up to #280characters now because the room is there. Just like I know the 140 calorie yogurt is better for… https:\/\/t.co\/YGs3je8Nqj"
"931965123450851328","Sat Nov 18 19:19:35  2017",31,248,"Interviewing Ron Chernow, the author of Grant, Monday, 4:30pm ET on Facebook Live for #TalksAtGS. Gen'l Grant was a… https:\/\/t.co\/Wxzb8Bzjv5"
"931170132616974336","Thu Nov 16 14:40:34  2017",1975,3577,"Here in UK, lots of hand-wringing from CEOs over #Brexit. Better sense of the tough and risky road ahead. Reluctant… https:\/\/t.co\/aUzCIc2ulK"
"930482770656317440","Tue Nov 14 17:09:14  2017",322,1042,"Struck by the positive energy here in Paris. Strong govt and biz leaders are committed to economic reform and are w… https:\/\/t.co\/SN3bS9Dhcz"
"928031771031109633","Tue Nov 07 22:49:50  2017",449,1869,"New at this but like the discipline of 140. Makes you commit. No room for \"on the other hand....\" #280characters is practically an essay!"
"927626672148492288","Mon Nov 06 20:00:07  2017",113,616,"On my way to China for trade mission. US and China have most to gain from cooperation, most to lose from chaos. Not a zero sum game."
"925848145757720576","Wed Nov 01 22:12:54  2017",120,1019,"Attack yesterday hit close to home...2 blocks away. Thoughts with victims as we try to act normal in abnormal times."
"924969181057036288","Mon Oct 30 12:00:12  2017",336,660,"In London. GS still investing in our big new Euro headquarters here. Expecting\/hoping to fill it up, but so much ou… https:\/\/t.co\/x6LpiMHuvi"
"920995573368545280","Thu Oct 19 12:50:30  2017",3177,5255,"Just left Frankfurt. Great meetings, great weather, really enjoyed it. Good, because I'll be spending a lot more time there. #Brexit"
"918890069569802240","Fri Oct 13 17:23:59  2017",373,1323,"At IMF in DC. Puzzling that politics everywhere are so difficult when world's economies are (mostly) good and the world is (mostly) at peace"
"915277671831044098","Tue Oct 03 18:09:36  2017",3214,6023,"Still thinking about #Bitcoin. No conclusion - not endorsing\/rejecting. Know that folks also were skeptical when paper money displaced gold."
