date,volume,open,open_difference_daily,open_difference_daily_percentage,open_difference_weekly,open_difference_weekly_percentage,close,close_difference_daily,close_difference_daily_percentage,close_difference_weekly,close_difference_weekly_percentage,low,low_difference_daily,low_difference_daily_percentage,low_difference_weekly,low_difference_weekly_percentage,high,high_difference_daily,high_difference_daily_percentage,high_difference_weekly,high_difference_weekly_percentage
2019/10/14,51134300.0000,49.5800,0.15,0.3035,3.62,7.8764,51.3920,1.814,3.6589,3.848,8.0936,49.4260,0.064,0.1297,3.716,8.1295,51.7100,1.494,2.9751,3.998,8.3794
2019/10/15,32397280.0000,51.5400,1.96,3.9532,4.366,9.2551,51.5780,0.186,0.3619,3.568,7.4318,50.8240,1.398,2.8285,3.924,8.3667,52.0000,0.29,0.5608,3.212,6.5836
2019/10/16,33521515.0000,51.4780,-0.062,-0.1203,3.214,6.6592,51.9500,0.372,0.7212,3.044,6.2242,51.3840,0.56,1.1018,3.254,6.7609,52.4200,0.42,0.8077,2.961,5.9868
2019/10/17,23895215.0000,52.5000,1.022,1.9853,3.444,7.0205,52.3940,0.444,0.8547,3.446,7.0401,52.0340,0.65,1.265,3.718,7.6952,52.9560,0.536,1.0225,3.1,6.2179
2019/10/18,28768330.0000,52.1400,-0.36,-0.6857,2.71,5.4825,51.3900,-1.004,-1.9162,1.812,3.6548,51.0200,-1.014,-1.9487,1.658,3.3589,52.5600,-0.396,-0.7478,2.344,4.6678
2019/10/21,25540505.0000,51.6660,-0.474,-0.9091,2.086,4.2073,50.7000,-0.69,-1.3427,-0.692,-1.3465,50.0360,-0.984,-1.9287,0.61,1.2342,51.9000,-0.66,-1.2557,0.19,0.3674
2019/10/22,23125475.0000,50.8640,-0.802,-1.5523,-0.676,-1.3116,51.1160,0.416,0.8205,-0.462,-0.8957,50.1700,0.134,0.2678,-0.654,-1.2868,51.6660,-0.234,-0.4509,-0.334,-0.6423
2019/10/23,56080900.0000,50.9000,0.036,0.0708,-0.578,-1.1228,50.9360,-0.18,-0.3521,-1.014,-1.9519,50.2700,0.1,0.1993,-1.114,-2.168,51.2280,-0.438,-0.8478,-1.192,-2.2739
2019/10/24,149096150.0000,59.6740,8.774,17.2377,7.174,13.6648,59.9360,9.0,17.6692,7.542,14.3948,57.8400,7.57,15.0587,5.806,11.1581,60.9860,9.758,19.0482,8.03,15.1635
2019/10/25,150030450.0000,59.5440,-0.13,-0.2179,7.404,14.2002,65.6260,5.69,9.4935,14.236,27.7019,59.2220,1.382,2.3893,8.202,16.076,66.0000,5.014,8.2216,13.44,25.5708
2019/10/28,94351450.0000,65.5080,5.964,10.0161,13.842,26.7913,65.5420,-0.084,-0.128,14.842,29.2742,64.5200,5.298,8.946,14.484,28.9472,68.1680,2.168,3.2848,16.268,31.3449
2019/10/29,63421350.0000,63.9980,-1.51,-2.3051,13.134,25.8218,63.2440,-2.298,-3.5061,12.128,23.7264,62.9500,-1.57,-2.4334,12.78,25.4734,64.8600,-3.308,-4.8527,13.194,25.5371
2019/10/30,48209050.0000,62.6000,-1.398,-2.1844,11.7,22.9862,63.0020,-0.242,-0.3826,12.066,23.6886,61.9940,-0.956,-1.5187,11.724,23.3221,63.7580,-1.102,-1.699,12.53,24.4593
2019/10/31,25334780.0000,62.6200,0.02,0.0319,2.946,4.9368,62.9840,-0.018,-0.0286,3.048,5.0854,62.6000,0.606,0.9775,4.76,8.2296,63.8000,0.042,0.0659,2.814,4.6142
2019/11/01,31919645.0000,63.2640,0.644,1.0284,3.72,6.2475,62.6620,-0.322,-0.5112,-2.964,-4.5165,61.9600,-0.64,-1.0224,2.738,4.6233,63.2960,-0.504,-0.79,-2.704,-4.097
2019/11/04,43935200.0000,62.9600,-0.304,-0.4805,-2.548,-3.8896,63.4940,0.832,1.3278,-2.048,-3.1247,61.8520,-0.108,-0.1743,-2.668,-4.1352,64.3880,1.092,1.7252,-3.78,-5.5451
2019/11/05,34717085.0000,63.9240,0.964,1.5311,-0.074,-0.1156,63.4440,-0.05,-0.0787,0.2,0.3162,63.2236,1.3716,2.2176,0.2736,0.4346,64.7020,0.314,0.4877,-0.158,-0.2436
2019/11/06,39704660.0000,63.6000,-0.324,-0.5069,1.0,1.5974,65.3160,1.872,2.9506,2.314,3.6729,62.9000,-0.3236,-0.5118,0.906,1.4614,65.3440,0.642,0.9922,1.586,2.4875
2019/11/07,72336750.0000,65.8280,2.228,3.5031,3.208,5.123,67.1080,1.792,2.7436,4.124,6.5477,65.6040,2.704,4.2989,3.004,4.7987,68.3000,2.956,4.5238,4.5,7.0533
2019/11/08,30371105.0000,66.9000,1.072,1.6285,3.636,5.7473,67.4280,0.32,0.4768,4.766,7.6059,66.5000,0.896,1.3658,4.54,7.3273,67.4920,-0.808,-1.183,4.196,6.6292
2019/11/11,49968445.0000,68.7900,1.89,2.8251,5.83,9.2598,69.0180,1.59,2.3581,5.524,8.7,68.4000,1.9,2.8571,6.548,10.5866,69.8380,2.346,3.476,5.45,8.4643
2019/11/12,36796915.0000,69.3800,0.59,0.8577,5.456,8.5351,69.9860,0.968,1.4025,6.542,10.3115,68.8080,0.408,0.5965,5.5844,8.8328,70.0740,0.236,0.3379,5.372,8.3027
2019/11/13,42339315.0000,71.0000,1.62,2.335,7.4,11.6352,69.2220,-0.764,-1.0916,3.906,5.9802,69.0360,0.228,0.3314,6.136,9.7552,71.2660,1.192,1.7011,5.922,9.0628
2019/11/14,32358515.0000,69.2220,-1.778,-2.5042,3.394,5.1559,69.8700,0.648,0.9361,2.762,4.1158,68.5820,-0.454,-0.6576,2.978,4.5394,70.7680,-0.498,-0.6988,2.468,3.6135
2019/11/15,24062815.0000,70.1280,0.906,1.3088,3.228,4.8251,70.4340,0.564,0.8072,3.006,4.4581,69.6720,1.09,1.5893,3.172,4.7699,70.5600,-0.208,-0.2939,3.068,4.5457
2019/11/18,22042525.0000,70.5834,0.4554,0.6494,1.7934,2.6071,69.9980,-0.436,-0.619,0.98,1.4199,69.2200,-0.452,-0.6488,0.82,1.1988,70.6300,0.07,0.0992,0.792,1.1341
2019/11/19,38680390.0000,70.3500,-0.2334,-0.3307,0.97,1.3981,71.9040,1.906,2.7229,1.918,2.7405,69.5600,0.34,0.4912,0.752,1.0929,71.9980,1.368,1.9369,1.924,2.7457
2019/11/20,33669825.0000,72.0000,1.65,2.3454,1.0,1.4085,70.4440,-1.46,-2.0305,1.222,1.7653,69.9140,0.354,0.5089,0.878,1.2718,72.2400,0.242,0.3361,0.974,1.3667
2019/11/21,30550065.0000,70.9020,-1.098,-1.525,1.68,2.427,70.9660,0.522,0.741,1.096,1.5686,70.8008,0.8868,1.2684,2.2188,3.2353,72.1680,-0.072,-0.0997,1.4,1.9783
2019/11/22,84353200.0000,68.0320,-2.87,-4.0478,-2.096,-2.9888,66.6080,-4.358,-6.141,-3.826,-5.432,66.0000,-4.8008,-6.7807,-3.672,-5.2704,68.2000,-3.968,-5.4983,-2.36,-3.3447
2019/11/25,61728850.0000,68.8640,0.832,1.223,-1.7194,-2.436,67.2680,0.66,0.9909,-2.73,-3.9001,66.8920,0.892,1.3515,-2.328,-3.3632,68.9140,0.714,1.0469,-1.716,-2.4296
2019/11/26,39781195.0000,67.0540,-1.81,-2.6284,-3.296,-4.6851,65.7840,-1.484,-2.2061,-6.12,-8.5113,65.4200,-1.472,-2.2006,-4.14,-5.9517,67.1000,-1.814,-2.6323,-4.898,-6.803
2019/11/27,27817295.0000,66.2240,-0.83,-1.2378,-5.776,-8.0222,66.2580,0.474,0.7205,-4.186,-5.9423,65.7140,0.294,0.4494,-4.2,-6.0074,66.7860,-0.314,-0.468,-5.454,-7.5498
2019/11/29,12328145.0000,66.2220,-0.002,-0.003,-4.68,-6.6007,65.9880,-0.27,-0.4075,-4.978,-7.0146,65.5000,-0.214,-0.3257,-5.3008,-7.4869,66.2520,-0.534,-0.7996,-5.916,-8.1975
2019/12/02,30409930.0000,65.8800,-0.342,-0.5164,-2.152,-3.1632,66.9740,0.986,1.4942,0.366,0.5495,65.7374,0.2374,0.3624,-0.2626,-0.3979,67.2765,1.0245,1.5464,-0.9235,-1.3541
2019/12/03,33067380.0000,66.5240,0.644,0.9775,-2.34,-3.398,67.2400,0.266,0.3972,-0.028,-0.0416,66.4372,0.6998,1.0645,-0.4548,-0.6799,67.5820,0.3055,0.4541,-1.332,-1.9328
2019/12/04,27681275.0000,67.5500,1.026,1.5423,0.496,0.7397,66.6060,-0.634,-0.9429,0.822,1.2495,66.5700,0.1328,0.1999,1.15,1.7579,67.5720,-0.01,-0.0148,0.472,0.7034
2019/12/05,18684880.0000,66.5660,-0.984,-1.4567,0.342,0.5164,66.0740,-0.532,-0.7987,-0.184,-0.2777,65.4500,-1.12,-1.6824,-0.264,-0.4017,66.8845,-0.6875,-1.0174,0.0985,0.1475
2019/12/06,38094685.0000,67.0000,0.434,0.652,0.778,1.1748,67.1780,1.104,1.6709,1.19,1.8034,66.9540,1.504,2.2979,1.454,2.2198,67.7720,0.8875,1.3269,1.52,2.2943
2019/12/09,45201085.0000,67.3180,0.318,0.4746,1.438,2.1828,67.9060,0.728,1.0837,0.932,1.3916,67.0160,0.062,0.0926,1.2786,1.945,68.8900,1.118,1.6496,1.6135,2.3983
2019/12/10,44199755.0000,67.9920,0.674,1.0012,1.468,2.2067,69.7680,1.862,2.742,2.528,3.7597,67.8620,0.846,1.2624,1.4248,2.1446,70.1460,1.256,1.8232,2.564,3.7939
2019/12/11,34595810.0000,70.3753,2.3833,3.5053,2.8253,4.1825,70.5400,0.772,1.1065,3.934,5.9064,70.2180,2.356,3.4718,3.648,5.4799,71.4380,1.292,1.8419,3.866,5.7213
2019/12/12,38881055.0000,70.9840,0.6087,0.8649,4.418,6.637,71.9360,1.396,1.979,5.862,8.8719,70.6460,0.428,0.6095,5.196,7.9389,72.5480,1.11,1.5538,5.6635,8.4676
2019/12/13,32871405.0000,72.2100,1.226,1.7271,5.21,7.7761,71.6780,-0.258,-0.3587,4.5,6.6986,70.9280,0.282,0.3992,3.974,5.9354,73.0420,0.494,0.6809,5.27,7.7761
2019/12/16,91104700.0000,72.5100,0.3,0.4155,5.192,7.7126,76.3000,4.622,6.4483,8.394,12.3612,72.5000,1.572,2.2163,5.484,8.1831,76.7220,3.68,5.0382,7.832,11.3688
2019/12/17,42518875.0000,75.7980,3.288,4.5345,7.806,11.4808,75.7980,-0.502,-0.6579,6.03,8.6429,75.1800,2.68,3.6966,7.318,10.7836,77.1000,0.378,0.4927,6.954,9.9136
2019/12/18,70681950.0000,76.1260,0.328,0.4327,5.7507,8.1715,78.6300,2.832,3.7362,8.09,11.4687,76.1160,0.936,1.245,5.898,8.3996,79.0440,1.944,2.5214,7.606,10.647
2019/12/19,90601550.0000,79.4640,3.338,4.3848,8.48,11.9464,80.8080,2.178,2.7699,8.872,12.3332,79.3000,3.184,4.1831,8.654,12.2498,81.3700,2.326,2.9427,8.822,12.1602
2019/12/20,73926050.0000,82.0580,2.594,3.2644,9.848,13.638,81.1180,0.31,0.3836,9.44,13.17,80.0370,0.737,0.9294,9.109,12.8426,82.6000,1.23,1.5116,9.558,13.0856
2019/12/23,66664100.0000,82.3560,0.298,0.3632,9.846,13.5788,83.8440,2.726,3.3605,7.544,9.8873,82.0000,1.963,2.4526,9.5,13.1034,84.4020,1.802,2.1816,7.68,10.0102
2019/12/24,40273600.0000,83.6720,1.316,1.5979,7.874,10.3881,85.0500,1.206,1.4384,9.252,12.2061,82.5375,0.5375,0.6555,7.3575,9.7865,85.0940,0.692,0.8199,7.994,10.3684
2019/12/26,53241450.0000,85.5820,1.91,2.2827,9.456,12.4215,86.1880,1.138,1.338,7.558,9.6121,85.2700,2.7325,3.3106,9.154,12.0264,86.6960,1.602,1.8826,7.652,9.6807
2019/12/27,49784135.0000,87.0000,1.418,1.6569,7.536,9.4835,86.0760,-0.112,-0.1299,5.268,6.5192,85.2220,-0.048,-0.0563,5.922,7.4678,87.0620,0.366,0.4222,5.692,6.9952
2019/12/30,63006350.0000,85.7580,-1.242,-1.4276,3.7,4.509,82.9400,-3.136,-3.6433,1.822,2.2461,81.8518,-3.3702,-3.9546,1.8148,2.2675,85.8000,-1.262,-1.4495,3.2,3.8741
2019/12/31,51462300.0000,81.0000,-4.758,-5.5482,-1.356,-1.6465,83.6660,0.726,0.8753,-0.178,-0.2123,80.4160,-1.4358,-1.7541,-1.584,-1.9317,84.2580,-1.542,-1.7972,-0.144,-0.1706
2020/01/02,47791930.0000,84.9000,3.9,4.8148,1.228,1.4676,86.0520,2.386,2.8518,1.002,1.1781,84.3420,3.926,4.8821,1.8045,2.1863,86.1391,1.8811,2.2325,1.0451,1.2282
2020/01/03,88973500.0000,88.1000,3.2,3.7691,2.518,2.9422,88.6020,2.55,2.9633,2.414,2.8009,87.3840,3.042,3.6067,2.114,2.4792,90.8000,4.6609,5.4109,4.104,4.7338
2020/01/06,50787500.0000,88.0940,-0.006,-0.0068,1.094,1.2575,90.3080,1.706,1.9255,4.232,4.9166,88.0000,0.616,0.7049,2.778,3.2597,90.3120,-0.488,-0.5374,3.25,3.733
2020/01/07,91045700.0000,92.2800,4.186,4.7517,6.522,7.6051,93.8120,3.504,3.8801,10.872,13.1083,90.6710,2.671,3.0352,8.8192,10.7746,94.3260,4.014,4.4446,8.526,9.9371
2020/01/08,155996950.0000,94.7400,2.46,2.6658,13.74,16.963,98.4280,4.616,4.9205,14.762,17.644,93.6460,2.975,3.2811,13.23,16.4519,99.6980,5.372,5.6951,15.44,18.3247
2020/01/09,142315950.0000,99.4200,4.68,4.9398,14.52,17.1025,96.2680,-2.16,-2.1945,10.216,11.8719,94.5740,0.928,0.991,10.232,12.1316,99.7600,0.062,0.0622,13.6209,15.8127
2020/01/10,64884150.0000,96.3580,-3.062,-3.0799,8.258,9.3734,95.6300,-0.638,-0.6627,7.028,7.9321,94.7400,0.166,0.1755,7.356,8.418,96.9880,-2.772,-2.7787,6.188,6.815
2020/01/13,133172750.0000,98.7000,2.342,2.4305,10.606,12.0394,104.9720,9.342,9.7689,14.664,16.2378,98.4000,3.66,3.8632,10.4,11.8182,105.1260,8.138,8.3907,14.814,16.4031
2020/01/14,145306900.0000,108.8510,10.151,10.2847,16.571,17.9573,107.5840,2.612,2.4883,13.772,14.6804,104.9800,6.58,6.687,14.309,15.7812,109.4820,4.356,4.1436,15.156,16.0677
2020/01/15,86844150.0000,105.9520,-2.899,-2.6633,11.212,11.8345,103.7000,-3.884,-3.6102,5.272,5.3562,103.3571,-1.6229,-1.5459,9.7111,10.37,107.5680,-1.914,-1.7482,7.87,7.8938
2020/01/16,108683250.0000,98.7500,-7.202,-6.7974,-0.67,-0.6739,102.6980,-1.002,-0.9662,6.43,6.6793,98.4340,-4.9231,-4.7632,3.86,4.0815,102.8920,-4.676,-4.347,3.132,3.1395
2020/01/17,68145350.0000,101.5220,2.772,2.8071,5.164,5.3592,102.1000,-0.598,-0.5823,6.47,6.7657,100.6320,2.198,2.233,5.892,6.2191,103.1340,0.242,0.2352,6.146,6.3369
2020/01/21,89017350.0000,106.0500,4.528,4.4601,7.35,7.4468,109.4400,7.34,7.189,4.468,4.2564,105.6820,5.05,5.0183,7.282,7.4004,109.7160,6.582,6.382,4.59,4.3662
2020/01/22,156845150.0000,114.3780,8.328,7.8529,5.527,5.0776,113.9120,4.472,4.0863,6.328,5.8819,111.8200,6.138,5.808,6.84,6.5155,118.9000,9.184,8.3707,9.418,8.6023
2020/01/23,98255200.0000,112.8500,-1.528,-1.3359,6.898,6.5105,114.4400,0.528,0.4635,10.74,10.3568,111.1205,-0.6995,-0.6256,7.7634,7.5112,116.4000,-2.5,-2.1026,8.832,8.2106
2020/01/24,71768000.0000,114.1260,1.276,1.1307,15.376,15.5706,112.9640,-1.476,-1.2898,10.266,9.9963,110.8520,-0.2685,-0.2416,12.418,12.6156,114.7720,-1.628,-1.3986,11.88,11.5461
2020/01/27,68040350.0000,108.3980,-5.728,-5.019,6.876,6.7729,111.6040,-1.36,-1.2039,9.504,9.3085,107.8560,-2.996,-2.7027,7.224,7.1786,112.8880,-1.884,-1.6415,9.754,9.4576
