date,volume,open,open_difference_daily,open_difference_weekly,close,close_difference_daily,close_difference_weekly,low,low_difference_daily,low_difference_weekly,high,high_difference_daily,high_difference_weekly
2018/03/19,37339450.0000,63.3000,-1.892,-3.272,62.7120,-1.558,-3.108,61.9340,-1.88,-3.3208,64.1500,-1.33,-2.51
2018/03/20,23805155.0000,62.9740,-0.326,-1.846,62.1100,-0.602,-3.324,61.7520,-0.182,-2.722,63.2500,-0.9,-2.448
2018/03/21,29771235.0000,62.0500,-0.924,-3.672,63.3060,1.196,-5.796,62.0380,0.286,-3.262,64.4880,1.238,-4.954
2018/03/22,24624640.0000,62.7780,0.728,-6.206,61.8200,-1.486,-6.548,61.6360,-0.402,-5.6167,63.7640,-0.724,-5.26
2018/03/23,33199800.0000,62.2500,-0.528,-5.102,60.3080,-1.512,-5.018,60.0900,-1.546,-4.696,62.3220,-1.442,-5.64
2018/03/26,41824685.0000,61.4680,-0.782,-4.408,60.8360,0.528,-4.284,58.2720,-1.818,-5.948,61.5180,-0.804,-5.052
2018/03/27,68935300.0000,60.8000,-0.668,-4.392,55.8360,-5.0,-8.434,55.4360,-2.836,-8.378,60.8540,-0.664,-4.626
2018/03/28,104811400.0000,52.9160,-7.884,-10.384,51.5560,-4.28,-11.156,50.4200,-5.016,-11.514,53.7360,-7.118,-10.414
2018/03/29,75072200.0000,51.2980,-1.618,-11.676,53.2260,1.67,-8.884,49.6420,-0.778,-12.11,54.1920,0.456,-9.058
2018/04/02,80466450.0000,51.2520,-0.046,-10.798,50.4960,-2.73,-12.81,48.9180,-0.724,-13.12,52.0664,-2.1256,-12.4216
2018/04/03,94148250.0000,53.9640,2.712,-8.814,53.5060,3.01,-8.314,50.8980,1.98,-10.738,54.6700,2.6036,-9.094
2018/04/04,99400900.0000,50.5560,-3.408,-11.694,57.3880,3.882,-2.92,50.4000,-0.498,-9.69,57.6740,3.004,-4.648
2018/04/05,95129300.0000,57.8680,7.312,-3.6,61.1440,3.756,0.308,57.6400,7.24,-0.632,61.2520,3.578,-0.266
2018/04/06,67582650.0000,60.2000,2.332,-0.6,59.8600,-1.284,4.024,59.1000,1.46,3.664,61.8560,0.604,1.002
2018/04/09,51207050.0000,60.0740,-0.126,7.158,57.9320,-1.928,6.376,57.8420,-1.258,7.422,61.9000,0.044,8.164
2018/04/10,55085050.0000,59.7940,-0.28,8.496,60.9400,3.008,7.714,58.7360,0.894,9.094,61.4200,-0.48,7.228
2018/04/11,37351020.0000,60.1480,0.354,8.896,60.1860,-0.754,9.69,59.9320,1.196,11.014,61.7960,0.376,9.7296
2018/04/12,37977625.0000,60.4640,0.316,6.5,58.8160,-1.37,5.31,58.7360,-1.196,7.838,60.7900,-1.006,6.12
2018/04/13,36596125.0000,60.7200,0.256,10.164,60.0680,1.252,2.68,59.1960,0.46,8.796,60.7900,0.0,3.116
2018/04/16,31447485.0000,59.8000,-0.92,1.932,58.2420,-1.826,-2.902,57.8020,-1.394,0.162,59.9320,-0.858,-1.32
2018/04/17,34655760.0000,57.7740,-2.026,-2.426,57.5380,-0.704,-2.322,56.5020,-1.3,-2.598,58.4340,-1.498,-3.422
2018/04/18,32657815.0000,58.2160,0.442,-1.858,58.6700,1.132,0.738,57.6320,1.13,-0.21,60.0480,1.614,-1.852
2018/04/19,30419000.0000,58.2160,0.0,-1.578,60.0160,1.346,-0.924,57.7100,0.078,-1.026,60.2020,0.154,-1.218
2018/04/20,28113150.0000,59.0340,0.818,-1.114,58.0480,-1.968,-2.138,57.9500,0.24,-1.982,59.9960,-0.206,-1.8
2018/04/23,24403715.0000,58.2580,-0.776,-2.206,56.6740,-1.374,-2.142,56.4660,-1.484,-2.27,58.3240,-1.672,-2.466
2018/04/24,28391210.0000,57.0000,-1.258,-3.72,56.6920,0.018,-3.376,55.6920,-0.774,-3.504,57.4180,-0.906,-3.372
2018/04/25,20002105.0000,56.7000,-0.3,-3.1,56.1380,-0.554,-2.104,55.4500,-0.242,-2.352,57.0320,-0.386,-2.9
2018/04/26,21740540.0000,55.7500,-0.95,-2.024,57.0960,0.958,-0.442,55.3000,-0.15,-1.202,57.1580,0.126,-1.276
2018/04/27,21734270.0000,57.0740,1.324,-1.142,58.8150,1.719,0.145,56.7660,1.466,-0.866,58.8940,1.736,-1.154
2018/04/30,21120340.0000,58.7220,1.648,0.506,58.7800,-0.035,-1.236,58.5000,1.734,0.79,59.7460,0.852,-0.456
2018/05/01,23074730.0000,58.7020,-0.02,-0.332,59.9840,1.204,1.936,58.6440,0.144,0.694,60.1640,0.418,0.168
2018/05/02,41730880.0000,59.7140,1.012,1.456,60.2300,0.246,3.556,59.5569,0.9129,3.0909,61.3700,1.206,3.046
2018/05/03,86695450.0000,55.7580,-3.956,-1.242,56.8900,-3.34,0.198,55.0460,-4.5109,-0.646,57.6080,-3.762,0.19
2018/05/04,42827530.0000,56.6000,0.842,-0.1,58.8180,1.928,2.68,55.9040,0.858,0.454,59.3720,1.764,2.34
2018/05/07,43365450.0000,59.5000,2.9,3.75,60.5540,1.736,3.458,59.0340,3.13,3.734,61.1918,1.8198,4.0338
2018/05/08,29637235.0000,60.1590,0.659,3.085,60.3940,-0.16,1.579,59.8000,0.766,3.034,61.5500,0.3582,2.656
2018/05/09,28561275.0000,60.0820,-0.077,1.36,61.3700,0.976,2.59,60.0100,0.21,1.51,61.4020,-0.148,1.656
2018/05/10,28213855.0000,61.4999,1.4179,2.7979,61.0040,-0.366,1.02,60.8224,0.8124,2.1784,62.5980,1.196,2.434
2018/05/11,23326605.0000,61.5400,0.0401,1.826,60.2120,-0.792,-0.018,59.8160,-1.0064,0.2591,61.7760,-0.822,0.406
2018/05/14,36327505.0000,60.6640,-0.876,4.906,58.3940,-1.818,1.504,58.3240,-1.492,3.278,60.9880,-0.788,3.38
2018/05/15,47548765.0000,57.0020,-3.662,0.402,56.8360,-1.558,-1.982,56.1000,-2.224,0.196,57.3920,-3.596,-1.98
2018/05/16,28348220.0000,56.7660,-0.236,-2.734,57.2960,0.46,-3.258,56.3120,0.212,-2.722,57.7620,0.37,-3.4298
2018/05/17,22091290.0000,57.1800,0.414,-2.979,56.9080,-0.388,-3.486,56.7940,0.482,-3.006,57.8375,0.0755,-3.7125
2018/05/18,36218495.0000,56.9300,-0.25,-3.152,55.3640,-1.544,-6.006,54.8000,-1.994,-5.21,56.9300,-0.9075,-4.472
2018/05/21,45839220.0000,56.2660,-0.664,-5.2339,56.8980,1.534,-4.106,56.2600,1.46,-4.5624,58.2980,1.368,-4.3
2018/05/22,44692505.0000,57.5524,1.2864,-3.9876,55.0020,-1.896,-5.21,54.6844,-1.5756,-5.1316,57.6000,-0.698,-4.176
2018/05/23,29861185.0000,55.5520,-2.0004,-5.112,55.8140,0.812,-2.58,54.8000,0.1156,-3.524,55.9820,-1.618,-5.006
2018/05/24,20853945.0000,55.6800,0.128,-1.322,55.5700,-0.244,-1.266,54.9780,0.178,-1.122,56.2220,0.24,-1.17
2018/05/25,19363105.0000,55.5250,-0.155,-1.241,55.7700,0.2,-1.526,55.1220,0.144,-1.19,55.9280,-0.294,-1.834
2018/05/29,28285765.0000,55.7020,0.177,-1.478,56.7520,0.982,-0.156,55.2300,0.108,-1.564,57.3000,1.372,-0.5375
2018/05/30,37367950.0000,56.6580,0.956,-0.272,58.3440,1.592,2.98,56.3200,1.09,1.52,59.0010,1.701,2.071
2018/05/31,29564125.0000,57.4420,0.784,1.176,56.9460,-1.398,0.048,56.5860,0.266,0.326,58.0740,-0.927,-0.224
2018/06/01,27089920.0000,57.1720,-0.27,-0.3804,58.3640,1.418,3.362,56.7678,0.1818,2.0834,58.3900,0.316,0.79
2018/06/04,23968935.0000,58.8680,1.696,3.316,59.3480,0.984,3.534,58.7096,1.9418,3.9096,59.8000,1.41,3.818
2018/06/05,29389365.0000,59.5400,0.672,3.86,58.2260,-1.122,2.656,57.3480,-1.3616,2.37,59.5600,-0.24,3.338
2018/06/06,93712000.0000,60.1000,0.56,4.575,63.9000,5.674,8.13,59.4960,2.148,4.374,64.4340,4.874,8.506
2018/06/07,71680550.0000,63.2300,3.13,7.528,63.2180,-0.682,6.466,62.7160,3.22,7.486,66.0000,1.566,8.7
2018/06/08,40960875.0000,63.8000,0.57,7.142,63.5320,0.314,5.188,63.4300,0.714,7.11,64.8960,-1.104,5.895
2018/06/11,65830250.0000,64.5020,0.702,7.06,66.4200,2.888,9.474,64.5000,1.07,7.914,66.9320,2.036,8.858
2018/06/12,111282150.0000,68.9400,4.438,11.768,68.5540,2.134,10.19,67.6000,3.1,10.8322,70.9940,4.062,12.604
2018/06/13,47007335.0000,69.3412,0.4012,10.4732,68.9560,0.402,9.608,67.9600,0.36,9.2504,69.4400,-1.554,9.64
2018/06/14,54805750.0000,69.5260,0.1848,9.986,71.5440,2.588,13.318,69.3200,1.36,11.972,71.7500,2.31,12.19
2018/06/15,54137800.0000,70.7680,1.242,10.668,71.6340,0.09,7.734,70.2500,0.93,10.754,72.9340,1.184,8.5
2018/06/18,60127250.0000,71.0800,0.312,7.85,74.1660,2.532,10.948,70.9000,0.65,8.184,74.7460,1.812,8.746
2018/06/19,63674200.0000,73.0320,1.952,9.232,70.5100,-3.656,6.978,69.2500,-1.65,5.82,74.0000,-0.746,9.104
2018/06/20,41851340.0000,71.6080,-1.424,7.106,72.4440,1.934,6.024,70.4000,1.15,5.9,72.8760,-1.124,5.944
2018/06/21,39749230.0000,72.4000,0.792,3.46,69.5020,-2.942,0.948,69.2540,-1.146,1.654,73.2428,0.3668,2.2488
2018/06/22,51268850.0000,70.3080,-2.092,0.9668,66.7260,-2.776,-2.23,66.4000,-2.854,-1.56,70.4500,-2.7928,1.01
2018/06/25,34625445.0000,66.0240,-4.284,-3.502,66.6020,-0.124,-4.942,65.5000,-0.9,-3.82,67.6940,-2.756,-4.056
2018/06/26,37173745.0000,67.2108,1.1868,-3.5572,68.4000,1.798,-3.234,65.1598,-0.3402,-5.0902,68.7100,1.016,-4.224
2018/06/27,41569085.0000,69.0000,1.7892,-2.08,68.9000,0.5,-5.266,67.9000,2.7402,-3.0,70.1580,1.448,-4.588
2018/06/28,41940860.0000,69.7320,0.732,-3.3,69.9860,1.086,-0.524,69.2220,1.322,-0.028,71.4040,1.246,-2.596
2018/06/29,32379515.0000,70.6660,0.934,-0.942,68.5900,-1.396,-3.854,68.4820,-0.74,-1.918,70.7720,-0.632,-2.104
2018/07/02,93663550.0000,72.0140,1.348,-0.386,67.0140,-1.576,-2.488,65.9700,-2.512,-3.284,72.9560,2.184,-0.2868
2018/07/03,61413200.0000,66.3500,-5.664,-3.958,62.1720,-4.842,-4.554,61.9380,-4.032,-4.462,66.4980,-6.458,-3.952
2018/07/05,87287850.0000,62.7520,-3.598,-3.272,61.8320,-0.34,-4.77,59.2440,-2.694,-6.256,62.8780,-3.62,-4.816
2018/07/06,44300990.0000,60.9910,-1.761,-6.2198,61.7800,-0.052,-6.62,60.4000,1.156,-4.7598,62.4140,-0.464,-6.296
2018/07/09,37897705.0000,62.3980,1.407,-6.602,63.7020,1.922,-5.198,61.6000,1.2,-6.3,63.7040,1.29,-6.454
2018/07/10,47187785.0000,64.9120,2.514,-4.82,64.4940,0.792,-5.492,63.8400,2.24,-5.382,65.5354,1.8314,-5.8686
2018/07/11,24392975.0000,63.1600,-1.752,-7.506,63.7920,-0.702,-4.798,63.0140,-0.826,-5.468,64.3880,-1.1474,-6.384
2018/07/12,28559255.0000,64.2860,1.126,-7.728,63.3420,-0.45,-3.672,62.5540,-0.46,-3.416,64.6460,0.258,-8.31
2018/07/13,29333880.0000,63.1160,-1.17,-3.234,63.7740,0.432,1.602,61.8500,-0.704,-0.088,63.9170,-0.729,-2.581
2018/07/16,39002270.0000,62.3420,-0.774,-0.41,62.0200,-1.754,0.188,61.2500,-0.6,2.006,63.0320,-0.885,0.154
2018/07/17,34938910.0000,61.7620,-0.58,0.771,64.5380,2.518,2.758,61.7000,0.45,1.3,64.9480,1.916,2.534
2018/07/18,28050425.0000,65.0000,3.238,2.602,64.7700,0.232,1.068,63.2500,1.55,1.65,65.1000,0.152,1.396
2018/07/19,29535580.0000,63.2660,-1.734,-1.646,64.0460,-0.724,-0.448,62.8020,-0.448,-1.038,64.7080,-0.392,-0.8274
2018/07/20,25799155.0000,64.2460,0.98,1.086,62.7160,-1.33,-1.076,62.3419,-0.4601,-0.6721,64.6480,-0.06,0.26
2018/07/23,54874100.0000,60.3680,-3.878,-3.918,60.6400,-2.076,-2.702,58.5720,-3.7699,-3.982,61.1000,-3.548,-3.546
2018/07/24,47930930.0000,60.8842,0.5162,-2.2318,59.4860,-1.154,-4.288,58.5090,-0.063,-3.341,61.5434,0.4434,-2.3736
2018/07/25,35156910.0000,59.3480,-1.5362,-2.994,61.7480,2.262,-0.272,58.9005,0.3915,-2.3495,61.9240,0.3806,-1.108
2018/07/26,23097835.0000,60.9700,1.622,-0.792,61.3300,-0.418,-3.208,60.7282,1.8277,-0.9718,62.1400,0.216,-2.808
2018/07/27,28473450.0000,61.4500,0.48,-3.55,59.4360,-1.894,-5.334,59.0681,-1.6601,-4.1819,61.5387,-0.6013,-3.5613
2018/07/30,33997905.0000,59.1800,-2.27,-4.086,58.0340,-1.402,-6.012,57.2260,-1.8421,-5.576,59.2200,-2.3187,-5.488
2018/07/31,25275470.0000,58.4500,-0.73,-5.796,59.6280,1.594,-3.088,57.8140,0.588,-4.5279,59.6640,0.444,-4.984
2018/08/01,43840495.0000,59.5980,1.148,-0.77,60.1680,0.54,-0.472,58.6000,0.786,0.028,60.6000,0.936,-0.5
2018/08/02,115795800.0000,65.6880,6.09,4.8038,69.9080,9.74,10.422,64.6320,6.032,6.123,69.9980,9.398,8.4546
2018/08/03,68233200.0000,69.5620,3.874,10.214,69.6340,-0.274,7.886,68.5060,3.874,9.6055,71.0000,1.002,9.076
2018/08/06,42683830.0000,69.0920,-0.47,8.122,68.3980,-1.236,7.068,68.3640,-0.142,7.6358,70.9960,-0.004,8.856
2018/08/07,152982000.0000,68.7680,-0.324,7.318,75.9140,7.516,16.478,67.8300,-0.534,8.7619,77.4920,6.496,15.9533
2018/08/08,122677100.0000,73.8180,5.05,14.638,74.0680,-1.846,16.034,73.4240,5.594,16.198,76.5280,-0.964,17.308
2018/08/09,84759000.0000,73.1100,-0.708,14.66,70.4900,-3.578,10.862,69.1460,-4.278,11.332,73.4020,-3.126,13.738
2018/08/10,57652550.0000,70.8000,-2.31,11.202,71.0980,0.608,10.93,69.2000,0.054,10.6,72.0000,-1.402,11.4
2018/08/13,52224600.0000,72.2260,1.426,6.538,71.2820,0.184,1.374,69.8040,0.604,5.172,72.6380,0.638,2.64
2018/08/14,34742555.0000,71.6900,-0.536,2.128,69.5280,-1.754,-0.106,69.4200,-0.384,0.914,71.8399,-0.7981,0.8399
2018/08/15,45365165.0000,68.3812,-3.3088,-0.7108,67.7380,-1.79,-0.66,66.4280,-2.992,-1.936,68.8980,-2.9419,-2.098
2018/08/16,30226960.0000,67.9820,-0.3992,-0.786,67.0900,-0.648,-8.824,66.7640,0.336,-1.066,68.4560,-0.442,-9.036
2018/08/17,94479400.0000,64.7000,-3.282,-9.118,61.1000,-5.99,-12.968,60.7060,-6.058,-12.718,65.3540,-3.102,-11.174
2018/08/20,86902150.0000,58.3408,-6.3592,-14.7692,61.6880,0.588,-8.802,57.6400,-3.066,-11.506,61.7000,-3.654,-11.702
2018/08/21,65738850.0000,62.1220,3.7812,-8.678,64.3800,2.692,-6.718,61.8000,4.16,-7.4,64.9580,3.258,-7.042
2018/08/22,29679265.0000,64.1740,2.052,-8.052,64.3280,-0.052,-6.954,62.9340,1.134,-6.87,64.7760,-0.182,-7.862
2018/08/23,25693425.0000,63.8280,-0.346,-7.862,64.0200,-0.308,-5.508,63.6200,0.686,-5.8,65.4640,0.688,-6.3759
2018/08/24,17963670.0000,64.1400,0.312,-4.2412,64.5640,0.544,-3.174,63.8800,0.26,-2.548,64.7700,-0.694,-4.128
2018/08/27,65313250.0000,63.6000,-0.54,-4.382,63.8540,-0.71,-3.236,61.7620,-2.118,-5.002,64.4870,-0.283,-3.969
2018/08/28,38197265.0000,63.6820,0.082,-1.018,62.3720,-1.482,1.272,62.2380,0.476,1.532,63.7760,-0.711,-1.578
2018/08/29,37052690.0000,62.0540,-1.628,3.7132,61.0020,-1.37,-0.686,60.7380,-1.5,3.098,62.3700,-1.406,0.67
2018/08/30,36053125.0000,60.4520,-1.602,-1.67,60.6300,-0.372,-3.75,59.5440,-1.194,-2.256,60.9200,-1.45,-4.038
2018/08/31,26835240.0000,60.4000,-0.052,-3.774,60.3320,-0.298,-3.996,59.7200,0.176,-3.214,61.0616,0.1416,-3.7144
2018/09/04,41522855.0000,59.3880,-1.012,-4.44,57.7900,-2.542,-6.23,57.6000,-2.12,-6.02,59.6380,-1.4236,-5.826
2018/09/05,38536710.0000,57.0100,-2.378,-7.13,56.1480,-1.642,-8.416,55.4360,-2.164,-8.444,57.3560,-2.282,-7.414
2018/09/06,37363780.0000,56.9600,-0.05,-6.64,56.1900,0.042,-7.664,55.7760,0.34,-5.986,58.2340,0.878,-6.253
2018/09/07,112211550.0000,52.0200,-4.94,-11.662,52.6480,-3.542,-9.724,50.4510,-5.325,-11.787,53.6700,-4.564,-10.106
2018/09/10,71161250.0000,54.6520,2.632,-7.402,57.1000,4.452,-3.902,54.2000,3.749,-6.538,57.2060,3.536,-5.164
2018/09/11,45805305.0000,55.8940,1.242,-4.558,55.8880,-1.212,-4.742,54.7100,0.51,-4.834,56.4000,-0.806,-4.52
2018/09/12,50010750.0000,56.2880,0.394,-4.112,58.1080,2.22,-2.224,55.7293,1.0193,-3.9907,58.5000,2.1,-2.5616
2018/09/13,31666405.0000,57.6040,1.316,-1.784,57.8920,-0.216,0.102,57.0360,1.3067,-0.564,59.0000,0.5,-0.638
2018/09/14,33788260.0000,57.7520,0.148,0.742,59.0400,1.148,2.892,57.3040,0.268,1.868,59.4651,0.4651,2.1091
2018/09/17,34331040.0000,58.0080,0.256,1.048,58.9680,-0.072,2.778,57.6260,0.322,1.85,60.1740,0.7089,1.94
2018/09/18,82471400.0000,59.3380,1.33,7.318,56.9920,-1.976,4.344,55.1000,-2.526,4.649,60.5280,0.354,6.858
2018/09/19,41321765.0000,56.1020,-3.236,1.45,59.8040,2.812,2.704,56.1000,1.0,1.9,60.0000,-0.528,2.794
2018/09/20,36662385.0000,60.7120,4.61,4.818,59.6660,-0.138,3.778,58.6660,2.566,3.956,61.1960,1.196,4.796
2018/09/21,25192485.0000,59.5400,-1.172,3.252,59.8200,0.154,1.712,59.0740,0.408,3.3447,60.1160,-1.08,1.616
2018/09/24,24171920.0000,59.6960,0.156,2.092,59.9360,0.116,2.044,58.7160,-0.358,1.68,60.5999,0.4839,1.5999
2018/09/25,22361435.0000,60.0000,0.304,2.248,60.1980,0.262,1.158,59.3000,0.584,1.996,60.9200,0.3201,1.4549
2018/09/26,39179315.0000,60.3820,0.382,2.374,61.9160,1.718,2.948,60.2219,0.9219,2.5959,62.7780,1.858,2.604
2018/09/27,36688800.0000,62.5800,2.198,3.242,61.5040,-0.412,4.512,61.3820,1.1601,6.282,62.9920,0.214,2.464
2018/09/28,167986450.0000,54.0520,-8.528,-2.05,52.9540,-8.55,-6.85,52.1110,-9.271,-3.989,55.6000,-7.392,-4.4
2018/10/01,108571050.0000,61.1540,7.102,0.442,62.1400,9.186,2.474,60.2100,8.099,1.544,62.2880,6.688,1.092
2018/10/02,58498450.0000,62.7900,1.636,3.25,60.2040,-1.936,0.384,59.8300,-0.38,0.756,63.3680,1.08,3.252
2018/10/03,39911360.0000,60.6660,-2.124,0.97,58.9600,-1.244,-0.976,58.3140,-1.516,-0.402,60.9200,-2.448,0.3201
2018/10/04,48194425.0000,58.7900,-1.876,-1.21,56.3660,-2.594,-3.832,55.5340,-2.78,-3.766,58.8000,-2.12,-2.12
2018/10/05,89503550.0000,54.9300,-3.86,-5.452,52.3900,-3.976,-9.526,52.0000,-3.534,-8.2219,54.9760,-3.824,-7.802
2018/10/08,66855900.0000,52.9040,-2.026,-9.676,50.1120,-2.278,-11.392,49.8000,-2.2,-11.582,53.5520,-1.424,-9.44
2018/10/09,60188900.0000,51.0500,-1.854,-3.002,52.5600,2.448,-0.394,50.6600,0.86,-1.451,53.3540,-0.198,-2.246
2018/10/10,63907800.0000,52.9220,1.872,-8.232,51.3760,-1.184,-10.764,49.5540,-1.106,-10.656,53.1020,-0.252,-9.186
2018/10/11,40640920.0000,51.5060,-1.416,-11.284,50.4460,-0.93,-9.758,49.8060,0.252,-10.024,52.4500,-0.652,-10.918
2018/10/12,35946285.0000,52.2000,0.694,-8.466,51.7560,1.31,-7.204,50.4020,0.596,-7.912,52.3980,-0.052,-8.522
2018/10/15,30945130.0000,51.8120,-0.388,-6.978,51.9180,0.162,-4.448,50.9073,0.5053,-4.6267,52.6560,0.258,-6.144
2018/10/16,47505600.0000,53.1400,1.328,-1.79,55.3180,3.4,2.928,52.4480,1.5407,0.448,55.4750,2.819,0.499
2018/10/17,43184745.0000,56.4800,3.34,3.576,54.3560,-0.962,4.244,53.1606,0.7126,3.3606,56.5400,1.065,2.988
2018/10/18,27009355.0000,53.8580,-2.622,2.808,52.7820,-1.574,0.222,52.6000,-0.5606,1.94,54.2000,-2.34,0.846
2018/10/19,46723820.0000,53.4780,-0.38,0.556,52.0000,-0.782,0.624,50.7000,-1.9,1.146,53.9320,-0.268,0.83
2018/10/22,27974275.0000,52.1360,-1.342,0.63,52.1900,0.19,1.744,50.5180,-0.182,0.712,52.3720,-1.56,-0.078
2018/10/23,94781050.0000,52.7740,0.638,0.574,58.8280,6.638,7.072,52.4200,1.902,2.018,59.5860,7.214,7.188
2018/10/24,96752250.0000,60.2100,7.436,8.398,57.7000,-1.128,5.782,57.1460,4.726,6.2387,60.8880,1.302,8.232
2018/10/25,103858350.0000,63.4440,3.234,10.304,62.9720,5.272,7.654,60.2020,3.056,7.754,64.2000,3.312,8.725
2018/10/26,136901100.0000,61.6500,-1.794,5.17,66.1800,3.208,11.824,61.3300,1.128,8.1694,67.9800,3.78,11.44
2018/10/29,72275750.0000,67.4940,5.844,13.636,66.9700,0.79,14.188,65.3000,3.97,12.7,69.4320,1.452,15.232
2018/10/30,45545600.0000,65.6780,-1.816,12.2,65.9800,-0.99,13.98,64.4520,-0.848,13.752,67.5800,-1.852,13.648
2018/10/31,38004200.0000,66.5080,0.83,14.372,67.4640,1.484,15.274,65.8200,1.368,15.302,68.4000,0.82,16.028
2018/11/01,39904730.0000,67.6520,1.144,14.878,68.8560,1.392,10.028,66.9450,1.125,14.525,69.5680,1.168,9.982
2018/11/02,38999600.0000,68.7480,1.096,8.538,69.2820,0.426,11.582,68.1820,1.237,11.036,69.8400,0.272,8.952
2018/11/05,39104225.0000,68.1000,-0.648,4.656,68.2800,-1.002,5.308,66.0280,-2.154,5.826,68.7910,-1.049,4.591
2018/11/06,33759650.0000,67.8140,-0.286,6.164,68.2120,-0.068,2.032,67.2180,1.19,5.888,69.7600,0.969,1.78
2018/11/07,36833530.0000,68.6680,0.854,1.174,69.6320,1.42,2.662,68.1600,0.942,2.86,70.2360,0.476,0.804
2018/11/08,35401015.0000,69.7000,1.032,4.022,70.2800,0.648,4.3,69.6880,1.528,5.236,71.5151,1.2791,3.9351
2018/11/09,25467280.0000,69.8000,0.1,3.292,70.1020,-0.178,2.638,69.0460,-0.642,3.226,70.8000,-0.7151,2.4
2018/11/12,34584825.0000,69.6740,-0.126,2.022,66.2560,-3.846,-2.6,66.0680,-2.978,-0.877,69.9560,-0.844,0.388
2018/11/13,27113780.0000,66.6320,-3.042,-2.116,67.7460,1.49,-1.536,66.4400,0.372,-1.742,68.9400,-1.016,-0.9
2018/11/14,25160415.0000,68.5400,1.908,0.44,68.8000,1.054,0.52,67.4300,0.99,1.402,69.4220,0.482,0.631
2018/11/15,23000650.0000,68.4660,-0.074,0.652,69.6880,0.888,1.476,67.8080,0.378,0.59,69.7160,0.294,-0.044
2018/11/16,35972290.0000,69.0380,0.572,0.37,70.8620,1.174,1.23,69.0240,1.216,0.864,71.1400,1.424,0.904
2018/11/19,48492795.0000,71.2680,2.23,1.568,70.6940,-0.168,0.414,70.5760,1.552,0.888,73.3500,2.21,1.8349
2018/11/20,39956265.0000,68.3500,-2.918,-1.45,69.4980,-1.196,-0.604,66.7100,-3.866,-2.336,69.9600,-3.39,-0.84
2018/11/21,23386945.0000,70.4000,2.05,0.726,67.6380,-1.86,1.382,67.4799,0.7699,1.4119,70.6200,0.66,0.664
2018/11/23,21013210.0000,66.8690,-3.531,0.237,65.1660,-2.472,-2.58,65.1100,-2.3699,-1.33,67.5000,-3.12,-1.44
2018/11/26,39865595.0000,65.0000,-1.869,-3.54,69.2000,4.034,0.4,65.0000,-0.11,-2.43,69.2440,1.744,-0.178
2018/11/27,31735020.0000,68.0100,3.01,-0.456,68.7840,-0.416,-0.904,67.1000,2.1,-0.708,69.3920,0.148,-0.324
2018/11/28,20570190.0000,69.1980,1.188,0.16,69.5740,0.79,-1.288,68.4420,1.342,-0.582,69.6560,0.264,-1.484
2018/11/29,15380130.0000,69.4000,0.202,-1.868,68.2340,-1.34,-2.46,67.9100,-0.532,-2.666,69.5000,-0.156,-3.85
2018/11/30,28105520.0000,68.3660,-1.034,0.016,70.0960,1.862,0.598,67.6530,-0.257,0.943,70.3200,0.82,0.36
2018/12/03,41479215.0000,72.0000,3.634,1.6,71.6980,1.602,4.06,70.4000,2.747,2.9201,73.2000,2.88,2.58
2018/12/04,42151065.0000,71.2100,-0.79,4.341,71.9400,0.242,6.774,70.4000,0.0,5.29,73.7360,0.536,6.236
2018/12/06,39143445.0000,71.2020,-0.008,6.202,72.6120,0.672,3.412,70.1520,-0.248,5.152,73.4760,-0.26,4.232
2018/12/07,57421750.0000,73.8000,2.598,5.79,71.5930,-1.019,2.809,71.5300,1.378,4.43,75.8980,2.422,6.506
2018/12/10,32876705.0000,72.0000,-1.8,2.802,73.0300,1.437,3.456,70.6240,-0.906,2.182,73.1960,-2.702,3.54
2018/12/11,31492360.0000,73.9820,1.982,4.582,73.3520,0.322,5.118,72.0460,1.422,4.136,74.4338,1.2378,4.9338
2018/12/12,25098625.0000,73.8840,-0.098,5.518,73.3200,-0.032,3.224,73.0320,0.986,5.379,74.3820,-0.0518,4.062
2018/12/13,36740840.0000,74.0300,0.146,2.03,75.3580,2.038,3.66,73.3500,0.318,2.95,75.4880,1.106,2.288
2018/12/14,31638125.0000,75.0000,0.97,3.79,73.1420,-2.216,1.202,72.8660,-0.484,2.466,75.5740,0.086,1.838
2018/12/17,38324160.0000,72.4000,-2.6,1.198,69.6840,-3.458,-2.928,68.7760,-4.09,-1.376,73.1400,-2.434,-0.336
2018/12/18,35424435.0000,70.1080,-2.292,-3.692,67.4060,-2.278,-4.187,66.7380,-2.038,-4.792,70.3100,-2.83,-5.588
2018/12/19,41281870.0000,67.5200,-2.588,-4.48,66.5940,-0.812,-6.436,65.9480,-0.79,-4.676,69.4020,-0.908,-3.794
2018/12/20,45246945.0000,65.4108,-2.1092,-8.5712,63.0760,-3.518,-10.276,62.3738,-3.5742,-9.6722,66.0580,-3.344,-8.3758
2018/12/21,39986095.0000,63.4800,-1.9308,-10.404,63.9540,0.878,-9.366,62.4880,0.1142,-10.544,64.6940,-1.364,-9.688
2018/12/24,27799565.0000,62.7000,-0.78,-11.33,59.0780,-4.876,-16.28,59.0390,-3.449,-14.311,62.9000,-1.794,-12.588
2018/12/26,40715510.0000,60.0000,-2.7,-15.0,65.2180,6.14,-7.924,58.8180,-0.221,-14.048,65.3940,2.494,-10.18
